Area_NId;Area_Parent_NId;Area_Parent_GId;Area_ID;Area_Name;Area_GId;Area_Level;Area_Map;Area_Block;Area_Global
899;886;ac4da4c2-295d-4169-8732-544a04405658;AFRCOM003010013;NIOUMADZAHA MBAMBAO;a4837991-84ae-4616-829e-17ea5eb311f2;5;afr_com_l03_1999.shp;;FALSE
900;886;ac4da4c2-295d-4169-8732-544a04405658;AFRCOM003010014;OUNKAZI;49fa9841-c3a4-43ff-bf38-7227d88e3cf0;5;afr_com_l03_1999.shp;;FALSE
901;886;ac4da4c2-295d-4169-8732-544a04405658;AFRCOM003010015;SELEA;5c0c62b2-8df2-48b8-bc73-d7c122df1861;5;afr_com_l03_1999.shp;;FALSE
902;886;ac4da4c2-295d-4169-8732-544a04405658;AFRCOM003010016;SEREHINI;cc28dc1f-a984-4a26-a061-a48da48e07de;5;afr_com_l03_1999.shp;;FALSE
903;886;ac4da4c2-295d-4169-8732-544a04405658;AFRCOM003010017;VOUVOUNI;a3c5aa34-c05d-4ad2-b7f1-66cfd9b797f2;5;afr_com_l03_1999.shp;;FALSE
905;904;92e8bfc2-a41c-4725-9af6-d2e731176f47;AFRCOM003011001;BANGOI LA HAMBOU;8dc0a2e3-b5b3-4080-b59a-bf5774e65744;5;afr_com_l03_1999.shp;;FALSE
906;904;92e8bfc2-a41c-4725-9af6-d2e731176f47;AFRCOM003011002;CHOUANI;d8e2abb0-2572-4a79-9fa4-0bd24a89f428;5;afr_com_l03_1999.shp;;FALSE
907;904;92e8bfc2-a41c-4725-9af6-d2e731176f47;AFRCOM003011003;DJOUMOICHONGO;4722459c-6d03-4239-b141-7171f286dcb9;5;afr_com_l03_1999.shp;;FALSE
908;904;92e8bfc2-a41c-4725-9af6-d2e731176f47;AFRCOM003011004;DZAHADJOU LA HAMBOU;c31b13e0-b236-43ef-bb5b-4dd8cc6018cc;5;afr_com_l03_1999.shp;;FALSE
909;904;92e8bfc2-a41c-4725-9af6-d2e731176f47;AFRCOM003011005;HETSA;0f2458a2-3dde-44ae-b652-ebdc0be4d15f;5;afr_com_l03_1999.shp;;FALSE
910;904;92e8bfc2-a41c-4725-9af6-d2e731176f47;AFRCOM003011006;MBAMBANI YA HAMBOU;e9d14113-4925-47ab-b3d9-48d8e6f8bd14;5;afr_com_l03_1999.shp;;FALSE
911;904;92e8bfc2-a41c-4725-9af6-d2e731176f47;AFRCOM003011007;MDJOIEZI YA HAMBOU;01f0be81-b203-4ef1-8c31-d9122ddcdc0f;5;afr_com_l03_1999.shp;;FALSE
912;904;92e8bfc2-a41c-4725-9af6-d2e731176f47;AFRCOM003011008;MITSOUDJE;a2244538-4c33-4a97-9d66-bf762f0c1aba;5;afr_com_l03_1999.shp;;FALSE
913;904;92e8bfc2-a41c-4725-9af6-d2e731176f47;AFRCOM003011009;NKOMIONI;c3e5e95a-4c14-482e-91f4-4a8887747fe7;5;afr_com_l03_1999.shp;;FALSE
914;904;92e8bfc2-a41c-4725-9af6-d2e731176f47;AFRCOM003011010;SALIMANI;bb25e37b-b985-4da9-b191-2e26229b79b5;5;afr_com_l03_1999.shp;;FALSE
915;904;92e8bfc2-a41c-4725-9af6-d2e731176f47;AFRCOM003011011;SINGANI;bc1f5fc2-211e-4543-91db-d6a0b4be1fe9;5;afr_com_l03_1999.shp;;FALSE
917;916;d1231b82-7d82-4485-b9f4-56ec402a40b8;AFRCOM003013001;BANGANI;d18cd232-4f01-43f8-bfc0-ef375259d28c;5;afr_com_l03_1999.shp;;FALSE
918;916;d1231b82-7d82-4485-b9f4-56ec402a40b8;AFRCOM003013002;BIBAVOU;608b6353-7b79-4b57-85a4-05f35059ac8b;5;afr_com_l03_1999.shp;;FALSE
919;916;d1231b82-7d82-4485-b9f4-56ec402a40b8;AFRCOM003013003;BOENINDI;3cc1fa58-af1c-461d-bea2-cc7e7cbf018d;5;afr_com_l03_1999.shp;;FALSE
920;916;d1231b82-7d82-4485-b9f4-56ec402a40b8;AFRCOM003013004;DIBOINI;9e0b5537-ebe3-47b0-8886-b8db1698ad13;5;afr_com_l03_1999.shp;;FALSE
921;916;d1231b82-7d82-4485-b9f4-56ec402a40b8;AFRCOM003013005;HAHAYA;6b1e8ef0-3f8e-4eef-8f9e-00497e1c86b0;5;afr_com_l03_1999.shp;;FALSE
922;916;d1231b82-7d82-4485-b9f4-56ec402a40b8;AFRCOM003013006;MBALENI;9143972b-3fe8-4989-ad3b-89358dee788e;5;afr_com_l03_1999.shp;;FALSE
923;916;d1231b82-7d82-4485-b9f4-56ec402a40b8;AFRCOM003013007;MBAMBANI YA HAMANVOU;da0eb24d-ae67-494f-874f-5a2acc05329e;5;afr_com_l03_1999.shp;;FALSE
924;916;d1231b82-7d82-4485-b9f4-56ec402a40b8;AFRCOM003013008;MILEVANI;e166d739-9cc9-4838-ad1d-2dd5947e4fb2;5;afr_com_l03_1999.shp;;FALSE
925;916;d1231b82-7d82-4485-b9f4-56ec402a40b8;AFRCOM003013009;OUSSIVO;a06dd618-7b3d-476e-9bec-aa08a7ce9634;5;afr_com_l03_1999.shp;;FALSE
927;926;a4a19f70-76f0-44be-a65d-60a03d526656;AFRCOM003014001;BAHANI;5cbd8e9f-c875-4ea6-af1f-6ee2797080f5;5;afr_com_l03_1999.shp;;FALSE
928;926;a4a19f70-76f0-44be-a65d-60a03d526656;AFRCOM003014002;BANDAMADJI LA ITSANDRA;7e04f5a9-b81a-4e03-bff4-90a9c646d1db;5;afr_com_l03_1999.shp;;FALSE
929;926;a4a19f70-76f0-44be-a65d-60a03d526656;AFRCOM003014003;BATSA ITSANDRA;1745d4aa-1efa-4916-82af-9ad0d36d5da5;5;afr_com_l03_1999.shp;;FALSE
930;926;a4a19f70-76f0-44be-a65d-60a03d526656;AFRCOM003014004;DIMADJOU;19a767d4-42a4-4935-80d2-dbf0f7816e63;5;afr_com_l03_1999.shp;;FALSE
931;926;a4a19f70-76f0-44be-a65d-60a03d526656;AFRCOM003014005;DZAHADJOU LA ITSANDRA;10ad8545-69a2-4732-a262-ad430f485029;5;afr_com_l03_1999.shp;;FALSE
932;926;a4a19f70-76f0-44be-a65d-60a03d526656;AFRCOM003014006;DZAHANI II;eb238be8-0320-40eb-b8ed-be621f129231;5;afr_com_l03_1999.shp;;FALSE
933;926;a4a19f70-76f0-44be-a65d-60a03d526656;AFRCOM003014007;HANTSAMBOU;ac3ffaf3-25f8-4f0c-a5d9-a3dcf695d28e;5;afr_com_l03_1999.shp;;FALSE
934;926;a4a19f70-76f0-44be-a65d-60a03d526656;AFRCOM003014008;ITSANDRA;3cf1b855-93b3-41e0-9c0d-bffe2425100f;5;afr_com_l03_1999.shp;;FALSE
935;926;a4a19f70-76f0-44be-a65d-60a03d526656;AFRCOM003014009;MAOUENI YA ITSANDRA;1f67a1cd-e89f-4202-a7f7-2436b78c4d8f;5;afr_com_l03_1999.shp;;FALSE
936;926;a4a19f70-76f0-44be-a65d-60a03d526656;AFRCOM003014010;MIHANDANI;f935253c-2faf-4ca1-aa3a-69ae6aa57d55;5;afr_com_l03_1999.shp;;FALSE
937;926;a4a19f70-76f0-44be-a65d-60a03d526656;AFRCOM003014011;MILEMBENI YA ITSANDRA;3f2937a4-12b9-4a82-86e1-808ea850f19f;5;afr_com_l03_1999.shp;;FALSE
938;926;a4a19f70-76f0-44be-a65d-60a03d526656;AFRCOM003014012;MIRONTSI ITSANDRA;ad8ef575-0397-4205-bfd7-bca4cbbf97f3;5;afr_com_l03_1999.shp;;FALSE
939;926;a4a19f70-76f0-44be-a65d-60a03d526656;AFRCOM003014013;NTSOUDJINI;d2db9046-c9b1-4138-86ea-90b5bb641162;5;afr_com_l03_1999.shp;;FALSE
940;926;a4a19f70-76f0-44be-a65d-60a03d526656;AFRCOM003014014;OUELLAH;e7c0c110-b48f-4d49-a3cb-b21297fde048;5;afr_com_l03_1999.shp;;FALSE
941;926;a4a19f70-76f0-44be-a65d-60a03d526656;AFRCOM003014015;SALIMANI;d266a768-f980-454c-a04c-af5a6bd256e6;5;afr_com_l03_1999.shp;;FALSE
942;926;a4a19f70-76f0-44be-a65d-60a03d526656;AFRCOM003014016;SAMBA KOUNI;d1351d15-8561-4e9f-b194-3f4e57c57ffc;5;afr_com_l03_1999.shp;;FALSE
943;926;a4a19f70-76f0-44be-a65d-60a03d526656;AFRCOM003014017;SAMBA MBODONI;51f0bd90-3d36-4724-b265-19bceab5df26;5;;;FALSE
945;944;7b6ea4d8-67a2-4b09-ae18-07228569cb7c;AFRCOM001001001;BANDAR SALAMA;70a7818a-8274-4bb9-bcb0-b885cec1a82b;5;;;FALSE
946;944;7b6ea4d8-67a2-4b09-ae18-07228569cb7c;AFRCOM001001002;DJOIEZI;9b6b92a3-63a9-46e6-99bb-c69595367b96;5;;;FALSE
947;944;7b6ea4d8-67a2-4b09-ae18-07228569cb7c;AFRCOM001001003;DOMONI MOHELI;a2ffdfc4-964c-4208-a5ae-7c2bd901f116;5;;;FALSE
948;944;7b6ea4d8-67a2-4b09-ae18-07228569cb7c;AFRCOM001001004;FOMBONI;c70b54af-abf1-4aac-9a08-3cf924de8225;5;;;FALSE
949;944;7b6ea4d8-67a2-4b09-ae18-07228569cb7c;AFRCOM001001005;HOANI;8d492638-6d06-49f7-8511-45fef8c3e091;5;;;FALSE
950;944;7b6ea4d8-67a2-4b09-ae18-07228569cb7c;AFRCOM001001006;M'BATSE MOHELI;e0c95484-4e08-4c98-ba5f-563738cff3b3;5;;;FALSE
951;944;7b6ea4d8-67a2-4b09-ae18-07228569cb7c;AFRCOM001001007;MBOIGOMA;5bcc0118-cf67-4480-98c8-1cccb57be842;5;;;FALSE
952;944;7b6ea4d8-67a2-4b09-ae18-07228569cb7c;AFRCOM001001008;MTAKOUDJA;bc99c80a-9867-4948-8a38-b5f6ee15d53a;5;;;FALSE
954;953;7b09623d-b164-4fea-a7da-2501ddbbd9a0;AFRCOM001002001;BARAKANI MOHELI;b5258e81-cc89-4ae6-b48b-6e366d9ecf33;5;;;FALSE
955;953;7b09623d-b164-4fea-a7da-2501ddbbd9a0;AFRCOM001002002;BARAKATI SALAMA;c0f7e38e-f80e-4215-9303-edb3aae6efc4;5;;;FALSE
956;953;7b09623d-b164-4fea-a7da-2501ddbbd9a0;AFRCOM001002003;HAMBA MIFOUNI KOMBE;ff38482f-b8c5-4cec-843b-16f5a8d12953;5;;;FALSE
957;953;7b09623d-b164-4fea-a7da-2501ddbbd9a0;AFRCOM001002004;MIRINGONI;9b9fffec-58b4-4429-824a-28dce57f915b;5;;;FALSE
958;953;7b09623d-b164-4fea-a7da-2501ddbbd9a0;AFRCOM001002005;NDREMEANI;16eaf4e1-516d-4733-9b4d-6df8951c5af7;5;;;FALSE
959;953;7b09623d-b164-4fea-a7da-2501ddbbd9a0;AFRCOM001002006;NDRONDRONI;fc810e16-0e01-4cab-ad3d-46120c6071db;5;;;FALSE
960;953;7b09623d-b164-4fea-a7da-2501ddbbd9a0;AFRCOM001002007;NIOUMACHOUA;de139c6d-e481-4224-8edc-8a8316216e73;5;;;FALSE
961;953;7b09623d-b164-4fea-a7da-2501ddbbd9a0;AFRCOM001002008;WALLAH;f6d06b7a-43d5-495b-ab4b-578dd2755e4e;5;;;FALSE
963;962;ea67615b-9e2d-447e-a177-d12ee3fa8188;AFRCOM001003001;HAGNAMOIDA;386ae0cb-d025-41ba-a10e-c261d4e8f0d5;5;;;FALSE
964;962;ea67615b-9e2d-447e-a177-d12ee3fa8188;AFRCOM001003002;HAMAVOUNA;af88d693-1f0b-4033-bfd0-8ff2e08d84a8;5;;;FALSE
965;962;ea67615b-9e2d-447e-a177-d12ee3fa8188;AFRCOM001003003;ITSAMIA;f2dbeef1-4a36-4943-8d0e-56a3ea4658c3;5;;;FALSE
966;962;ea67615b-9e2d-447e-a177-d12ee3fa8188;AFRCOM001003004;KANGANI MOHELI;b383bf90-091a-4bb6-bb98-adcd2ca7c23a;5;;;FALSE
967;962;ea67615b-9e2d-447e-a177-d12ee3fa8188;AFRCOM001003005;MLABANDA;7424b1d8-aa58-4698-bf0b-d00c79488c55;5;;;FALSE
968;962;ea67615b-9e2d-447e-a177-d12ee3fa8188;AFRCOM001003006;WANANI;8c561a69-2fb3-4875-b252-31528fb55ff0;5;;;FALSE
969;962;ea67615b-9e2d-447e-a177-d12ee3fa8188;AFRCOM001003007;ZIROUDANI;8e5558df-8b07-440c-918b-dfacd762e6a0;5;;;FALSE
971;970;f7ac9129-f917-4192-87d0-2b1c5ac2f053;AFRCOM003001001;DEMBENI;fd32ad13-9591-4b05-802a-7cb0ca1cbd9a;5;;;FALSE
972;970;f7ac9129-f917-4192-87d0-2b1c5ac2f053;AFRCOM003001002;DIMA;37306dfc-839c-499d-8d1b-19a18db009b9;5;;;FALSE
973;970;f7ac9129-f917-4192-87d0-2b1c5ac2f053;AFRCOM003001003;DOMONI YA MBADJINI;786208f0-9d75-4cef-9010-7864611397af;5;;;FALSE
974;970;f7ac9129-f917-4192-87d0-2b1c5ac2f053;AFRCOM003001004;DZOIDJOU;beb3c1c8-ed55-41b6-a6ee-247928949fde;5;;;FALSE
975;970;f7ac9129-f917-4192-87d0-2b1c5ac2f053;AFRCOM003001005;FAMARE;058dbbf0-bf48-43db-983d-ce658c3f8c9f;5;;;FALSE
976;970;f7ac9129-f917-4192-87d0-2b1c5ac2f053;AFRCOM003001006;IFOUNDIHE CHADJOU;ab4a1aef-c91c-447c-86f2-e06bcc9f442f;5;;;FALSE
977;970;f7ac9129-f917-4192-87d0-2b1c5ac2f053;AFRCOM003001007;IFOUNDIHE CHAMBOINI;cd95ac8b-e5be-4ead-ba36-323823c7ab47;5;;;FALSE
978;970;f7ac9129-f917-4192-87d0-2b1c5ac2f053;AFRCOM003001008;ITSOUDZOU;70faa3c9-399d-47d8-8e79-fd1bd571b136;5;;;FALSE
979;970;f7ac9129-f917-4192-87d0-2b1c5ac2f053;AFRCOM003001009;KANDZILE;81c802ec-5589-4126-a9e1-095e1359401c;5;;;FALSE
980;970;f7ac9129-f917-4192-87d0-2b1c5ac2f053;AFRCOM003001010;MAKORANI;5deefc1f-acdb-43ba-928d-54ff63b399a2;5;;;FALSE
981;970;f7ac9129-f917-4192-87d0-2b1c5ac2f053;AFRCOM003001011;MANDZISSANI;1e920e39-5846-4db7-9750-6c8d1077fc3a;5;;;FALSE
982;970;f7ac9129-f917-4192-87d0-2b1c5ac2f053;AFRCOM003001012;MBOUDE YA BOINI;2d30eeb1-e2ce-47a6-a1f8-28f114587224;5;;;FALSE
983;970;f7ac9129-f917-4192-87d0-2b1c5ac2f053;AFRCOM003001013;MDJAMKAGNOI;9591501e-3ba9-425c-a1ac-2ff3a3eaab8c;5;;;FALSE
984;970;f7ac9129-f917-4192-87d0-2b1c5ac2f053;AFRCOM003001014;MINDRADOU;7ee30f19-8b7b-488f-a14c-82053461499e;5;;;FALSE
985;970;f7ac9129-f917-4192-87d0-2b1c5ac2f053;AFRCOM003001015;MLIMANI;8a917204-be47-40d4-9850-abba557d118a;5;;;FALSE
986;970;f7ac9129-f917-4192-87d0-2b1c5ac2f053;AFRCOM003001016;NKOURANI YA SIMA;f38f4985-9e5d-4552-8752-0176d90b6501;5;;;FALSE
987;970;f7ac9129-f917-4192-87d0-2b1c5ac2f053;AFRCOM003001017;OUZIOINI;51a704df-046f-4c1a-9bda-0d8014d1b69d;5;;;FALSE
988;970;f7ac9129-f917-4192-87d0-2b1c5ac2f053;AFRCOM003001018;PANDA;20d10abb-a073-4d3f-a69b-e3fdf35439e2;5;;;FALSE
989;970;f7ac9129-f917-4192-87d0-2b1c5ac2f053;AFRCOM003001019;TSINIMOICHONGO;37af597f-3ad6-4ace-a1a7-93e05f4368ed;5;;;FALSE
991;990;a08e8a86-db7a-4b78-a340-f02dc58e1b78;AFRCOM003002001;BANDAMADJI LAKOUBOINI;37884f86-aa5a-4a7e-9774-cdb8b5b50191;5;;;FALSE
992;990;a08e8a86-db7a-4b78-a340-f02dc58e1b78;AFRCOM003002002;CHINDINI;cd0f7f2d-3fd6-49a5-b7ac-b6b45a1c75bd;5;;;FALSE
993;990;a08e8a86-db7a-4b78-a340-f02dc58e1b78;AFRCOM003002003;DARISSALAMA;53d35fc1-eb8f-4030-8e14-0443016d8a99;5;;;FALSE
994;990;a08e8a86-db7a-4b78-a340-f02dc58e1b78;AFRCOM003002004;DIDJONI;4a648d5b-ca35-41e3-8577-071ee4a8e10e;5;;;FALSE
995;990;a08e8a86-db7a-4b78-a340-f02dc58e1b78;AFRCOM003002005;DZAHADJOU LA BADJINI;521645e9-8fc3-4eee-a3ec-d7a0e2c556da;5;;;FALSE
996;990;a08e8a86-db7a-4b78-a340-f02dc58e1b78;AFRCOM003002006;FOUMBOUNI;4e079f9a-a530-495c-9441-98eaf8283d6b;5;;;FALSE
997;990;a08e8a86-db7a-4b78-a340-f02dc58e1b78;AFRCOM003002007;INANE;ad53e3ad-add3-429c-9f3e-637a1b3f70c3;5;;;FALSE
998;990;a08e8a86-db7a-4b78-a340-f02dc58e1b78;AFRCOM003002008;KOIMBANI LA MBADJINI;8768fc09-3fc9-45f5-aebb-77d720741b92;5;;;FALSE
999;990;a08e8a86-db7a-4b78-a340-f02dc58e1b78;AFRCOM003002009;KOVE;d422a073-cccb-45bb-831c-7833779d85fa;5;;;FALSE
1000;990;a08e8a86-db7a-4b78-a340-f02dc58e1b78;AFRCOM003002010;MALE;e0437e77-77a8-4031-9026-30cafbcee134;5;;;FALSE
1001;990;a08e8a86-db7a-4b78-a340-f02dc58e1b78;AFRCOM003002011;MIDJENDJENI;8cda2ade-1b99-491e-baf2-8366d53c2c60;5;;;FALSE
1002;990;a08e8a86-db7a-4b78-a340-f02dc58e1b78;AFRCOM003002012;MLALOI NKOUDJOU;78c6ea97-2a35-45a6-bc5b-90c36680d162;5;;;FALSE
1003;990;a08e8a86-db7a-4b78-a340-f02dc58e1b78;AFRCOM003002013;MOHORO;4b40b2d2-e3f9-4946-bcee-8342736be836;5;;;FALSE
1004;990;a08e8a86-db7a-4b78-a340-f02dc58e1b78;AFRCOM003002014;NDZOUANI;ee759814-5255-4e10-b371-25162fc10a8a;5;;;FALSE
1005;990;a08e8a86-db7a-4b78-a340-f02dc58e1b78;AFRCOM003002015;NGNAMBENI;13adf1de-fe8b-49cc-a6e8-55c62a111a47;5;;;FALSE
1006;990;a08e8a86-db7a-4b78-a340-f02dc58e1b78;AFRCOM003002016;NGNOUMA MILIMA;a3709718-9017-4b9d-b535-a5d8f4f97339;5;;;FALSE
1007;990;a08e8a86-db7a-4b78-a340-f02dc58e1b78;AFRCOM003002017;NGNOUMADZAHA MVOUBARI;ce148fce-ab3c-4863-95bb-b17ef12fcb38;5;;;FALSE
1008;990;a08e8a86-db7a-4b78-a340-f02dc58e1b78;AFRCOM003002018;NKOURANI YAMKANGA;0557e251-2fff-4c6d-94a5-1fcdf792012e;5;;;FALSE
1009;990;a08e8a86-db7a-4b78-a340-f02dc58e1b78;AFRCOM003002019;OUROVENI;0f937b6b-fb13-4439-aa7a-41e74701d280;5;;;FALSE
1010;990;a08e8a86-db7a-4b78-a340-f02dc58e1b78;AFRCOM003002020;SIMAMBOINI;14124336-4faa-4476-8a36-992054d8d6fb;5;;;FALSE
1011;990;a08e8a86-db7a-4b78-a340-f02dc58e1b78;AFRCOM003002021;SIMBOUSSA YA MBADJINI;f267ca4e-e2a7-4755-bf84-4e28e7eadc4b;5;;;FALSE
1013;1012;28c9b0f0-1302-49b2-aab7-3d125a670e2b;AFRCOM003005001;BOENI WACHILI;5b3ede65-2914-4355-b434-39c97047ad9b;5;;;FALSE
1014;1012;28c9b0f0-1302-49b2-aab7-3d125a670e2b;AFRCOM003005002;CHAMRO;5a659a30-a642-4a9b-9ac5-9571102d0bf5;5;;;FALSE
1015;1012;28c9b0f0-1302-49b2-aab7-3d125a670e2b;AFRCOM003005003;CHOMONI;f9ff8807-e944-4827-a4bf-5890f3994f31;5;;;FALSE
1016;1012;28c9b0f0-1302-49b2-aab7-3d125a670e2b;AFRCOM003005004;DZAHADJOU LA OICHILI;dffa96ba-74c8-4985-894c-1a0fff19a2ac;5;;;FALSE
1017;1012;28c9b0f0-1302-49b2-aab7-3d125a670e2b;AFRCOM003005005;DZAHANI YA OICHILI;9a4aa17e-4ea9-4135-9898-095fa0336fa6;5;;;FALSE
1018;1012;28c9b0f0-1302-49b2-aab7-3d125a670e2b;AFRCOM003005006;HAMBOU YA OICHILI;79b1f002-de9d-48ff-9371-a0b1270b89ea;5;;;FALSE
1019;1012;28c9b0f0-1302-49b2-aab7-3d125a670e2b;AFRCOM003005007;HASSENDJE;2fc7a619-8c14-4093-b017-582208903f97;5;;;FALSE
1020;1012;28c9b0f0-1302-49b2-aab7-3d125a670e2b;AFRCOM003005008;IROHE;35ecec02-69e7-4896-b140-43475b6aaec1;5;;;FALSE
1021;1012;28c9b0f0-1302-49b2-aab7-3d125a670e2b;AFRCOM003005009;ITSINKOUDI;2c408193-0118-4174-a489-21b02bdbfaf6;5;;;FALSE
1022;1012;28c9b0f0-1302-49b2-aab7-3d125a670e2b;AFRCOM003005010;KOIMBANI LA OICHILI;42b40e0f-672a-46bd-918e-affa93f0c341;5;;;FALSE
1023;1012;28c9b0f0-1302-49b2-aab7-3d125a670e2b;AFRCOM003005011;KOUHANI;31fa3e36-2108-40fb-bcd2-11762e4c17ea;5;;;FALSE
1024;1012;28c9b0f0-1302-49b2-aab7-3d125a670e2b;AFRCOM003005012;MTSAMDU;ffc29978-0e09-4d69-92ce-6c9fa6b801ec;5;;;FALSE
1025;1012;28c9b0f0-1302-49b2-aab7-3d125a670e2b;AFRCOM003005013;SAADANI;54767a47-bdb0-45f6-b251-54e90be29a57;5;;;FALSE
1026;1012;28c9b0f0-1302-49b2-aab7-3d125a670e2b;AFRCOM003005014;SADA;3a2b6ce3-a2c3-4a34-b685-8f61e4586bf5;5;;;FALSE
1027;1012;28c9b0f0-1302-49b2-aab7-3d125a670e2b;AFRCOM003005015;SAMBA MADI;5ed1c0ce-0163-42bd-9df4-6bbbadfae972;5;;;FALSE
1028;1012;28c9b0f0-1302-49b2-aab7-3d125a670e2b;AFRCOM003005016;SIMA;5e290bc7-8060-4356-9f0c-1fc56298309e;5;;;FALSE
1030;1029;8b852bde-e04a-4ba4-9084-dd151004101e;AFRCOM003007001;BANDAMADJI LA MBOINKOU+AKIBANI;f1962969-ecd6-4bab-b3a6-0547d4c44b24;5;;;FALSE
1031;1029;8b852bde-e04a-4ba4-9084-dd151004101e;AFRCOM003007002;CHEZANI MBWANKOU;7cf7f83c-c38f-4631-832d-39fa7ed3e5db;5;;;FALSE
1032;1029;8b852bde-e04a-4ba4-9084-dd151004101e;AFRCOM003007003;HANTSINDZI;2fa5e7c5-3710-4d93-9f83-b19d4ffde864;5;;;FALSE
1033;1029;8b852bde-e04a-4ba4-9084-dd151004101e;AFRCOM003007004;MADJEOUENI;3708a9b9-cd5c-4b25-9163-3ddbacf93ec9;5;;;FALSE
1034;1029;8b852bde-e04a-4ba4-9084-dd151004101e;AFRCOM003007005;NDROUDE;1f07c545-e6cc-460c-af6d-70a404b6c582;5;;;FALSE
1035;1029;8b852bde-e04a-4ba4-9084-dd151004101e;AFRCOM003007006;NIOUMAMILIMA;9d2e8de5-f0d6-49f9-9dc9-066b75b0ef17;5;;;FALSE
1036;1029;8b852bde-e04a-4ba4-9084-dd151004101e;AFRCOM003007007;SADANI / MAVATSENI;9499613c-6c89-418b-8b5f-9792a812951a;5;;;FALSE
1037;1029;8b852bde-e04a-4ba4-9084-dd151004101e;AFRCOM003007008;TRELEZINI;dacf5617-9651-4394-a361-543420e91178;5;;;FALSE
1039;1038;d08d81a0-c6e3-479e-9b57-e388cb5cd4a5;AFRCOM003008001;CHAMLE;e3d3e10c-6807-454f-b626-3fb5d11c926f;5;;;FALSE
1040;1038;d08d81a0-c6e3-479e-9b57-e388cb5cd4a5;AFRCOM003008002;DJOMANI;e63fddd8-8fd3-4d2b-b907-4bbf965eded4;5;;;FALSE
1041;1038;d08d81a0-c6e3-479e-9b57-e388cb5cd4a5;AFRCOM003008003;DJONGOUE;e7c4d4d5-db12-4fad-bb92-c569fd091140;5;;;FALSE
1042;1038;d08d81a0-c6e3-479e-9b57-e388cb5cd4a5;AFRCOM003008004;DOMONI YA DJOU;4c4bbdc2-58b4-41ff-9152-47c3c70db6d5;5;;;FALSE
1043;1038;d08d81a0-c6e3-479e-9b57-e388cb5cd4a5;AFRCOM003008005;DOMONI YA MBOINI;49f154a8-5428-4d8d-821a-c2164249ca79;5;;;FALSE
1044;1038;d08d81a0-c6e3-479e-9b57-e388cb5cd4a5;AFRCOM003008006;DOUNIANI;19c67d4b-9a53-4d40-9c8b-5991f4610d9a;5;;;FALSE
1045;1038;d08d81a0-c6e3-479e-9b57-e388cb5cd4a5;AFRCOM003008007;HELINDJE;1bb5df37-7d03-4255-b6c7-4ce1de1d8bf4;5;;;FALSE
1046;1038;d08d81a0-c6e3-479e-9b57-e388cb5cd4a5;AFRCOM003008008;IVEMBENI;fdc4e645-d5bf-4875-9a69-f3b646975e09;5;;;FALSE
1047;1038;d08d81a0-c6e3-479e-9b57-e388cb5cd4a5;AFRCOM003008009;KOUA YA MBOUDE;80f4d9b8-1bbf-4acb-82aa-c955d18b33d5;5;;;FALSE
1048;1038;d08d81a0-c6e3-479e-9b57-e388cb5cd4a5;AFRCOM003008010;MANDZA;0989f00b-7e2b-43f2-a109-33a217d4e195;5;;;FALSE
1049;1038;d08d81a0-c6e3-479e-9b57-e388cb5cd4a5;AFRCOM003008011;MAOUENI YA MBOUDE;4241de98-96fc-4bb7-bf2d-5618656edfba;5;;;FALSE
1050;1038;d08d81a0-c6e3-479e-9b57-e388cb5cd4a5;AFRCOM003008012;MDJOIEZI YA MBOUDE;4de1add8-bb3c-4bfb-b82d-5a9a32836495;5;;;FALSE
1051;1038;d08d81a0-c6e3-479e-9b57-e388cb5cd4a5;AFRCOM003008013;MOIDJA YA MBOUDE;27b442e4-c3b5-4c77-a803-b0ff409f4bc6;5;;;FALSE
1052;1038;d08d81a0-c6e3-479e-9b57-e388cb5cd4a5;AFRCOM003008014;NTSAOUENI;5b726176-af53-4702-a57d-4612e5b7623f;5;;;FALSE
1053;1038;d08d81a0-c6e3-479e-9b57-e388cb5cd4a5;AFRCOM003008015;NTSORALE YA MBOUDE;0c8841b5-768b-4cee-aa63-bc64dd62b769;5;;;FALSE
1054;1038;d08d81a0-c6e3-479e-9b57-e388cb5cd4a5;AFRCOM003008016;SIMBOUSSA YA MBOUDE;f26431b5-8e88-47ca-9b52-817d0cd882f5;5;;;FALSE
1055;1038;d08d81a0-c6e3-479e-9b57-e388cb5cd4a5;AFRCOM003008017;VOUVOUNI YA MBOUDE;2bb2dd6d-03d4-40a6-be4b-f8debc8730af;5;;;FALSE
1057;1056;35c6bc5a-f92c-4a81-9c83-900dd6f30562;AFRCOM003009001;BANGOI MAFUSA NKOA;c5a87213-35e6-47e5-8fcf-3908b23a8c8c;5;;;FALSE
1058;1056;35c6bc5a-f92c-4a81-9c83-900dd6f30562;AFRCOM003009002;BANGOIKOUNI;3c5525bd-abea-4cf7-977e-5dd4b6e39387;5;;;FALSE
1059;1056;35c6bc5a-f92c-4a81-9c83-900dd6f30562;AFRCOM003009003;BATSA MITSAMIOULI;469d7894-b363-4dde-a89e-0ac10dbbafd4;5;;;FALSE
1060;1056;35c6bc5a-f92c-4a81-9c83-900dd6f30562;AFRCOM003009004;FASSI;22d2b7fc-63e8-417b-9536-c9ead7a6aca0;5;;;FALSE
1061;1056;35c6bc5a-f92c-4a81-9c83-900dd6f30562;AFRCOM003009005;FOUNGA;c93e0a8a-1260-42cb-83e2-8679ba2c9c73;5;;;FALSE
